UserID;Place;Ratings
240;Indonesia Kaya Park;4
240;Jawa Timur Park 2;4
240;Pantai Greweng;5
240;Pantai Kukup;4
240;Pantai Maron;5
240;Pantai Ngrawe;4
240;Lombok;4
240;Pantai Congot;5
240;Taman Budaya Yogyakarta;5
240;Pantai Nguluran;5
240;Pantai Sadranan;5
240;Pantai Watu Kodok;4
240;Pantai Wediombo;4
240;Pink Beach;5
240;Taman Bunga Nusantara;5
240;Taman Flora Bratang Surabaya;5
240;Taman Hutan Tebet;5
240;Tebing Breksi;5
240;The World Landmarks - Merapi Park Yogyakarta;5
240;Air Terjun Curug Luhur;5
241;Air Terjun Madakaripura;1
241;Bunaken Marine Park;5
241;Curug Cikaso;5
241;Curug Cipendok;4
241;Curug Cipamingkis;5
241;Danau Toba;5
241;Grafika Cikole;3
241;Green Canyon Pangandaran;5
241;Kawah Ijen;5
241;Labuan Bajo;4
241;Pantai Balekambang;5
241;Pantai Air Manis;5
241;Pantai Gesing;5
241;Pantai Kasap;5
241;Pantai Kelingking;5
241;Pantai Sarumanis;5
241;Pantai Sawarna;4
241;Pantai Tampora;3
241;Pantai Tanjung Lesung;5
241;Taman Langit;5
241;Taman Nasional Kepulauan Seribu;5
241;Pantai Santolo;5
241;Pantai Pangandaran;5
241;Pantai Pangandaran;5
241;Farm House Susu Lembang;5
241;Candi Prambanan;5
241;Pantai Teluk Asmara;1
241;Pulau Padar;5
241;Simpang Lima Gumul;5
241;Taman Nasional Bantimurung;5
241;Taman Safari Pasuruan;5
241;Nusa Penida;5
241;Bukit Jamur;5
241;Candi Sewu;4
241;Curug Cipanas;1
241;Dago Dreampark;5
241;Dunia Fantasi;4
241;Glamping Lakeside Rancabali;5
241;Kawah Rengganis;3
241;Pantai Jungwok;5
241;Pantai Kesirat;5
241;Pantai Krakal;5
241;NuArt Sculpture Park;4
241;Pantai Depok;4
241;Pantai Kuta;1
241;Pantai Marina;5
241;Pantai Pandawa;5
241;Pantai Nglambor;5
241;Pantai Parangtritis;5
241;Pantai Pok Tunggal;5
241;Pantai Pulang Sawal;4
241;Taman Film;5
241;Pantai Siung;4
241;Pantai Sundak;5
241;Skyrink - Mall Taman Anggrek;5
241;Taman Balai Kota Bandung;5
241;Taman Bungkul;4
241;Taman Suropati;5
241;Tebing Keraton;5
241;Taman Mini Indonesia Indah;5
241;Taman Sari;3
241;Taman Situ Lembang;4
241;The Lodge Maribaya;5
241;Tempo Gelato Prawirotaman;5
241;Ubud;5
241;Air Terjun Kali Pancur;2
241;Air Terjun Sri Gethuk;5
241;Bukit Moko;5
241;Bukit Wisata Pulepayung;4
241;Candi Gedong Songo;5
241;Kampung Wisata Taman Sari;5
241;Komodo National Park;5
241;Curug Cilengkrang;3
241;Indonesia Kaya Park;5
241;Jawa Timur Park 2;4
241;Pantai Greweng;5
241;Pantai Kukup;4
241;Pantai Maron;4
241;Pantai Ngrawe;4
241;Lombok;5
241;Pantai Congot;5
241;Taman Budaya Yogyakarta;5
241;Pantai Nguluran;4
241;Pantai Sadranan;5
241;Pantai Watu Kodok;5
241;Pantai Wediombo;5
241;Pink Beach;4
241;Taman Bunga Nusantara;4
241;Taman Flora Bratang Surabaya;5
241;Taman Hutan Tebet;4
241;Tebing Breksi;3
241;The World Landmarks - Merapi Park Yogyakarta;5
241;Taman Menteng;5
242;Air Terjun Madakaripura;5
242;Bunaken Marine Park;4
242;Curug Cikaso;5
242;Curug Cipendok;5
242;Curug Cipamingkis;3
242;Danau Toba;4
242;Grafika Cikole;3
242;Green Canyon Pangandaran;5
242;Kawah Ijen;5
242;Labuan Bajo;5
242;Pantai Balekambang;5
242;Pantai Air Manis;5
242;Pantai Gesing;4
242;Pantai Kasap;5
242;Pantai Kelingking;5
242;Pantai Sarumanis;5
242;Pantai Sawarna;5
242;Pantai Srakung;5
242;Pantai Tampora;4
242;Pantai Tanjung Lesung;1
242;Sunrise Point Cukul;5
242;Taman Langit;5
242;Taman Nasional Kepulauan Seribu;5
242;Pantai Santolo;5
242;Pantai Pangandaran;5
242;The Lodge Maribaya;5
242;Curug Cikaso;5
242;Pantai Teluk Asmara;5
242;Pulau Padar;5
242;Simpang Lima Gumul;3
242;Taman Nasional Bantimurung;5
242;Taman Safari Pasuruan;5
242;Nusa Penida;5
242;Candi Borobudur;5
242;Candi Prambanan;4
242;Air Terjun Curug Luhur;4
242;Dago Dreampark;5
242;Farm House Susu Lembang;5
242;Gunung Papandayan;5
242;Kawah Rengganis;5
242;Pantai Kesirat;5
242;NuArt Sculpture Park;3
242;Pantai Baron;5
242;Pantai Baruna;4
242;Pantai Depok;3
242;Pantai Drini;4
242;Pantai Ngandong;5
242;Pantai Pandawa;5
242;Pantai Nglambor;5
242;Pantai Parangtritis;5
242;Pantai Pok Tunggal;5
242;Taman Film;5
242;Pantai Santolo;2
242;Pantai Siung;5
242;Pantai Timang;5
242;Skyrink - Mall Taman Anggrek;5
242;Red Island Beach;4
242;Taman Bungkul;5
242;Taman Cattleya;5
242;Taman Suropati;5
242;Taman Hutan Raya Ir. H. Djuanda;5
242;Taman Mini Indonesia Indah;5
242;Taman Safari Indonesia Bogor;5
242;Taman Sari;5
242;Taman Sungai Mudal;5
242;Water Blaster Bukit Candi Golf;5
242;The Lodge Maribaya;5
242;Ubud;5
242;Air Terjun Kali Pancur;5
242;Air Terjun Sri Gethuk;5
242;Bukit Moko;5
242;Bukit Panguk Kediwung;4
242;Bukit Wisata Pulepayung;5
242;Candi Ratu Boko;5
242;Kampung Wisata Taman Sari;4
242;Curug Anom;5
242;Curug Cilengkrang;4
242;Indonesia Kaya Park;5
242;Pantai Jogan;5
242;Pantai Ngobaran;5
242;Pantai Ngrenehan;5
242;Museum Gunung Merapi;5
242;Pantai Ria Kenjeran;4
242;Pantai Watu Kodok;5
242;Puncak Gunung Api Purba;4
242;Pink Beach;5
242;Watu Gunung Ungaran;5
242;Taman Bunga Celosia;5
242;Taman Flora Bratang Surabaya;5
242;Taman Spathodea;5
242;The World Landmarks - Merapi Park Yogyakarta;5
242;Saloka Theme Park;5
243;Air Terjun Madakaripura;5
243;Bunaken Marine Park;5
243;Curug Cikaso;5
243;Curug Cipendok;5
243;Curug Cipamingkis;5
243;Danau Toba;5
243;Grafika Cikole;4
243;Green Canyon Pangandaran;5
243;Kawah Ijen;5
243;Labuan Bajo;5
243;Pantai Balekambang;5
243;Pantai Air Manis;5
243;Pantai Gesing;5
243;Pantai Kasap;5
243;Pantai Kelingking;5
243;Pantai Sarumanis;5
243;Pantai Sawarna;5
243;Pantai Tampora;5
243;Pantai Tanjung Lesung;5
243;Taman Langit;5
243;Taman Nasional Kepulauan Seribu;5
243;Pantai Santolo;5
243;Pantai Indrayanti;5
243;Pantai Kuta;5
243;Malioboro Yogyakarta;5
243;Tebing Breksi;5
243;Candi Borobudur;5
243;Pantai Teluk Asmara;5
243;Pulau Padar;4
243;Simpang Lima Gumul;5
243;Taman Nasional Bantimurung;5
243;Taman Safari Pasuruan;5
243;Nusa Penida;5
243;Candi Borobudur;5
243;Candi Prambanan;4
243;Air Terjun Curug Luhur;4
243;Dago Dreampark;5
243;Farm House Susu Lembang;4
243;Gunung Papandayan;5
243;Kawah Rengganis;3
243;Pantai Kesirat;5
243;NuArt Sculpture Park;4
243;Pantai Baron;1
243;Pantai Baruna;1
243;Pantai Depok;5
243;Pantai Drini;4
243;Pantai Ngandong;3
243;Pantai Pandawa;5
243;Pantai Nglambor;5
243;Pantai Parangtritis;5
243;Pantai Pok Tunggal;4
243;Taman Film;5
243;Pantai Santolo;5
243;Pantai Siung;5
243;Pantai Timang;5
243;Skyrink - Mall Taman Anggrek;5
243;Red Island Beach;5
243;Taman Bungkul;2
243;Taman Cattleya;5
243;Taman Suropati;4
243;Taman Hutan Raya Ir. H. Djuanda;4
243;Taman Mini Indonesia Indah;5
243;Taman Safari Indonesia Bogor;5
243;Taman Sari;5
243;Taman Sungai Mudal;5
243;Water Blaster Bukit Candi Golf;5
243;The Lodge Maribaya;3
243;Ubud;4
243;Air Terjun Kali Pancur;5
243;Air Terjun Sri Gethuk;4
243;Bukit Moko;5
243;Bukit Panguk Kediwung;5
243;Bukit Wisata Pulepayung;5
243;Candi Ratu Boko;5
243;Kampung Wisata Taman Sari;5
243;Curug Anom;5
243;Curug Cilengkrang;5
243;Indonesia Kaya Park;5
243;Pantai Jogan;5
243;Pantai Ngobaran;5
243;Pantai Ngrenehan;3
243;Museum Gunung Merapi;4
243;Pantai Ria Kenjeran;4
243;Pantai Watu Kodok;4
243;Puncak Gunung Api Purba;4
243;Pink Beach;5
243;Watu Gunung Ungaran;5
243;Taman Bunga Celosia;5
243;Taman Flora Bratang Surabaya;5
243;Taman Spathodea;5
243;The World Landmarks - Merapi Park Yogyakarta;5
243;Saloka Theme Park;3
244;Air Terjun Madakaripura;3
244;Bunaken Marine Park;4
244;Curug Cikaso;5
244;Curug Cipendok;5
244;Curug Cipamingkis;5
244;Danau Toba;5
244;Grafika Cikole;4
244;Green Canyon Pangandaran;5
244;Kawah Ijen;5
244;Labuan Bajo;4
244;Pantai Balekambang;4
244;Pantai Air Manis;4
244;Pantai Gesing;4
244;Pantai Kasap;5
244;Pantai Kelingking;5
244;Pantai Sarumanis;4
244;Pantai Sawarna;5
244;Pantai Srakung;4
244;Pantai Tampora;5
244;Pantai Tanjung Lesung;5
244;Sunrise Point Cukul;5
244;Taman Langit;4
244;Taman Nasional Kepulauan Seribu;5
244;Pantai Santolo;5
244;Pantai Pangandaran;5
244;Glamping Lakeside Rancabali;5
244;Gunung Bromo;5
244;Pantai Teluk Asmara;5
244;Pulau Padar;5
244;Simpang Lima Gumul;4
244;Taman Nasional Bantimurung;5
244;Taman Safari Pasuruan;5
244;Nusa Penida;5
244;Candi Borobudur;5
244;Candi Prambanan;4
244;Air Terjun Curug Luhur;4
244;Dago Dreampark;5
244;Farm House Susu Lembang;5
244;Gunung Papandayan;5
244;Kawah Rengganis;5
244;Pantai Kesirat;4
244;NuArt Sculpture Park;4
244;Pantai Baron;4
244;Pantai Baruna;5
244;Pantai Depok;5
244;Pantai Drini;5
244;Pantai Ngandong;5
244;Pantai Pandawa;5
244;Pantai Nglambor;5
244;Pantai Parangtritis;5
244;Pantai Pok Tunggal;4
244;Taman Film;5
244;Pantai Santolo;5
244;Pantai Siung;4
244;Pantai Timang;5
244;Skyrink - Mall Taman Anggrek;3
244;Red Island Beach;5
244;Taman Bungkul;5
244;Taman Cattleya;5
244;Taman Suropati;4
244;Taman Hutan Raya Ir. H. Djuanda;5
244;Taman Mini Indonesia Indah;1
244;Taman Safari Indonesia Bogor;5
244;Taman Sari;5
244;Taman Sungai Mudal;5
244;Water Blaster Bukit Candi Golf;5
244;The Lodge Maribaya;5
244;Ubud;4
244;Air Terjun Kali Pancur;4
244;Air Terjun Sri Gethuk;5
244;Bukit Moko;5
244;Bukit Panguk Kediwung;4
244;Bukit Wisata Pulepayung;5
244;Candi Ratu Boko;5
244;Kampung Wisata Taman Sari;5
244;Curug Anom;5
244;Curug Cilengkrang;5
244;Indonesia Kaya Park;5
244;Pantai Jogan;4
244;Pantai Ngobaran;5
244;Pantai Ngrenehan;3
244;Museum Gunung Merapi;4
244;Pantai Ria Kenjeran;4
244;Pantai Watu Kodok;5
244;Puncak Gunung Api Purba;4
244;Waterboom PIK  (Pantai Indah Kapuk);5
244;Watu Gunung Ungaran;4
244;Taman Bunga Celosia;4
244;Taman Flora Bratang Surabaya;5
244;Taman Spathodea;4
244;The World Landmarks - Merapi Park Yogyakarta;4
244;Saloka Theme Park;5
245;Air Terjun Madakaripura;5
245;Bunaken Marine Park;5
245;Curug Cikaso;5
245;Curug Cipendok;4
245;Curug Cipamingkis;5
245;Danau Toba;3
245;Grafika Cikole;4
245;Green Canyon Pangandaran;4
245;Kawah Ijen;5
245;Labuan Bajo;5
245;Pantai Balekambang;4
245;Pantai Air Manis;4
245;Pantai Gesing;4
245;Pantai Kasap;5
245;Pantai Kelingking;3
245;Pantai Sarumanis;5
245;Pantai Sawarna;5
245;Pantai Srakung;3
245;Pantai Tampora;4
245;Pantai Tanjung Lesung;5
245;Sunrise Point Cukul;5
245;Taman Langit;5
245;Taman Nasional Kepulauan Seribu;5
245;Pantai Santolo;5
245;Pantai Pangandaran;5
245;Pantai Pangandaran;5
245;Lembang Park & Zoo;5
245;Pantai Teluk Asmara;5
245;Pulau Padar;5
245;Simpang Lima Gumul;5
245;Taman Nasional Bantimurung;5
245;Taman Safari Pasuruan;4
245;Nusa Penida;5
245;Candi Borobudur;5
245;Candi Prambanan;4
245;Curug Tilu Leuwi Opat;5
245;Dago Dreampark;4
245;Farm House Susu Lembang;4
245;Gunung Papandayan;4
245;Kawah Rengganis;5
245;Pantai Kesirat;3
245;NuArt Sculpture Park;3
245;Pantai Baron;5
245;Pantai Baruna;5
245;Pantai Depok;5
245;Pantai Drini;4
245;Pantai Ngandong;4
245;Pantai Pandawa;5
245;Pantai Nglambor;5
245;Pantai Parangtritis;4
245;Pantai Pok Tunggal;5
245;Taman Film;1
245;Pantai Santolo;5
245;Pantai Siung;5
245;Pantai Timang;5
245;Skyrink - Mall Taman Anggrek;5
245;Red Island Beach;5
245;Taman Bungkul;5
245;Taman Cattleya;5
245;Taman Suropati;5
245;Taman Hutan Raya Ir. H. Djuanda;5
245;Taman Mini Indonesia Indah;5
245;Taman Safari Indonesia Bogor;5
245;Taman Sari;3
245;Taman Sungai Mudal;5
245;Water Blaster Bukit Candi Golf;5
245;The Lodge Maribaya;5
245;Ubud;5
245;Air Terjun Kali Pancur;4
245;Air Terjun Sri Gethuk;5
245;Bukit Moko;5
245;Bukit Panguk Kediwung;4
245;Bukit Wisata Pulepayung;3
245;Candi Ratu Boko;4
245;Kampung Wisata Taman Sari;5
245;Curug Anom;5
245;Curug Cilengkrang;1
245;Indonesia Kaya Park;1
245;Pantai Jogan;4
245;Pantai Ngobaran;5
245;Pantai Ngrenehan;5
245;Museum Gunung Merapi;4
245;Pantai Ria Kenjeran;5
245;Pantai Watu Kodok;5
245;Puncak Gunung Api Purba;4
245;Waterboom PIK  (Pantai Indah Kapuk);5
245;Watu Gunung Ungaran;5
245;Taman Bunga Celosia;5
245;Taman Flora Bratang Surabaya;5
245;Taman Spathodea;5
245;The World Landmarks - Merapi Park Yogyakarta;4
245;Saloka Theme Park;4
246;Air Terjun Madakaripura;5
246;Bunaken Marine Park;5
246;Curug Cikaso;5
246;Curug Cipendok;5
246;Curug Cipamingkis;5
246;Danau Toba;5
246;Grafika Cikole;5
246;Green Canyon Pangandaran;5
246;Kawah Ijen;5
246;Labuan Bajo;4
246;Pantai Balekambang;5
246;Pantai Air Manis;5
246;Pantai Gesing;5
246;Pantai Kasap;5
246;Pantai Kelingking;5
246;Pantai Sarumanis;5
246;Pantai Sawarna;5
246;Pantai Tampora;3
246;Pantai Tanjung Lesung;5
246;Taman Langit;4
246;Taman Nasional Kepulauan Seribu;4
246;Pantai Santolo;5
246;Pantai Pandawa;5
246;Taman Sari;5
246;Dunia Fantasi;5
246;Candi Prambanan;5
246;Pantai Teluk Asmara;5
246;Pulau Padar;5
246;Simpang Lima Gumul;5
246;Taman Nasional Bantimurung;5
246;Taman Safari Pasuruan;5
246;Nusa Penida;5
246;Bukit Jamur;5
246;Candi Sewu;5
246;Curug Cipanas;4
246;Dago Dreampark;5
246;Dunia Fantasi;5
246;Glamping Lakeside Rancabali;4
246;Kawah Rengganis;5
246;Pantai Jungwok;5
246;Pantai Kesirat;5
246;Pantai Krakal;4
246;NuArt Sculpture Park;4
246;Pantai Depok;4
246;Pantai Kuta;4
246;Pantai Marina;3
246;Pantai Pandawa;3
246;Pantai Nglambor;5
246;Pantai Parangtritis;5
246;Pantai Pok Tunggal;5
246;Pantai Pulang Sawal;5
246;Taman Film;5
246;Pantai Siung;1
246;Pantai Sundak;3
246;Skyrink - Mall Taman Anggrek;5
246;Taman Balai Kota Bandung;5
246;Taman Bungkul;5
246;Taman Suropati;5
246;Tebing Keraton;5
246;Taman Mini Indonesia Indah;5
246;Taman Sari;5
246;Taman Situ Lembang;4
246;The Lodge Maribaya;5
246;Tempo Gelato Prawirotaman;5
246;Ubud;5
246;Air Terjun Kali Pancur;3
246;Air Terjun Sri Gethuk;4
246;Bukit Moko;1
246;Bukit Wisata Pulepayung;4
246;Candi Gedong Songo;5
246;Kampung Wisata Taman Sari;5
246;Komodo National Park;5
246;Curug Cilengkrang;3
246;Indonesia Kaya Park;5
246;Jawa Timur Park 2;4
246;Pantai Greweng;5
246;Pantai Kukup;2
246;Pantai Maron;1
246;Pantai Ngrawe;3
246;Lombok;5
246;Pantai Congot;3
246;Taman Budaya Yogyakarta;5
246;Pantai Nguluran;4
246;Pantai Sadranan;5
246;Pantai Watu Kodok;4
246;Pantai Wediombo;5
246;Pink Beach;5
246;Taman Bunga Nusantara;4
246;Taman Flora Bratang Surabaya;5
246;Taman Hutan Tebet;5
246;Tebing Breksi;3
246;The World Landmarks - Merapi Park Yogyakarta;5
246;Taman Menteng;5
247;Air Terjun Madakaripura;5
247;Bunaken Marine Park;5
247;Curug Cikaso;5
247;Curug Cipendok;5
247;Curug Cipamingkis;5
247;Danau Toba;5
247;Grafika Cikole;5
247;Green Canyon Pangandaran;5
247;Kawah Ijen;5
247;Labuan Bajo;5
247;Pantai Balekambang;2
247;Pantai Air Manis;2
247;Pantai Gesing;5
247;Pantai Kasap;5
247;Pantai Kelingking;4
247;Pantai Sarumanis;5
247;Pantai Sawarna;5
247;Pantai Tampora;4
247;Pantai Tanjung Lesung;5
247;Taman Langit;4
247;Taman Nasional Kepulauan Seribu;4
247;Pantai Santolo;5
247;Pantai Pangandaran;2
247;Pantai Pangandaran;5
247;Taman Hutan Raya Ir. H. Djuanda;2
247;Dunia Fantasi;5
247;Pantai Teluk Asmara;5
247;Pulau Padar;5
247;Simpang Lima Gumul;4
247;Taman Nasional Bantimurung;5
247;Taman Safari Pasuruan;5
247;Jawa Timur Park 2;5
247;Nusa Penida;5
247;Candi Borobudur;3
247;Candi Prambanan;4
247;Curug Tilu Leuwi Opat;5
247;Dago Dreampark;5
247;Farm House Susu Lembang;5
247;Gunung Papandayan;5
247;Kawah Rengganis;5
247;Pantai Kesirat;5
247;NuArt Sculpture Park;4
247;Pantai Baron;5
247;Pantai Baruna;5
247;Pantai Depok;5
247;Pantai Drini;5
247;Pantai Ngandong;5
247;Pantai Pandawa;5
247;Pantai Nglambor;4
247;Pantai Parangtritis;4
247;Pantai Pok Tunggal;5
247;Taman Film;5
247;Pantai Santolo;5
247;Pantai Siung;4
247;Pantai Timang;4
247;Skyrink - Mall Taman Anggrek;5
247;Red Island Beach;1
247;Taman Bungkul;3
247;Taman Cattleya;5
247;Taman Suropati;5
247;Taman Hutan Raya Ir. H. Djuanda;5
247;Taman Mini Indonesia Indah;5
247;Taman Safari Indonesia Bogor;5
247;Taman Sari;5
247;Taman Sungai Mudal;4
247;Water Blaster Bukit Candi Golf;5
247;The Lodge Maribaya;5
247;Ubud;5
247;Air Terjun Kali Pancur;5
247;Air Terjun Sri Gethuk;4
247;Bukit Moko;5
247;Bukit Panguk Kediwung;3
247;Bukit Wisata Pulepayung;5
247;Candi Ratu Boko;5
247;Kampung Wisata Taman Sari;3
247;Curug Aseupan;5
247;Curug Cilengkrang;5
247;Indonesia Kaya Park;5
247;Pantai Jogan;5
247;Pantai Ngobaran;5
247;Pantai Ngrenehan;5
247;Museum Gunung Merapi;5
247;Pantai Ria Kenjeran;5
247;Pantai Watu Kodok;4
247;Puncak Gunung Api Purba;2
247;Waterboom PIK  (Pantai Indah Kapuk);5
247;Watu Gunung Ungaran;4
247;Taman Bunga Celosia;4
247;Taman Flora Bratang Surabaya;5
247;Taman Spathodea;5
247;The World Landmarks - Merapi Park Yogyakarta;5
247;Saloka Theme Park;5
248;Air Terjun Madakaripura;5
248;Bunaken Marine Park;5
248;Curug Cikaso;5
248;Curug Cipamingkis;4
248;Danau Toba;5
248;Grafika Cikole;4
248;Kawah Ijen;5
248;Pantai Gesing;5
248;Pantai Kelingking;5
248;Pantai Sawarna;4
248;Sunrise Point Cukul;5
248;Taman Langit;4
248;Pantai Santolo;5
248;Pantai Drini;5
248;Pantai Drini;5
248;Pantai Nglambor;5
248;Taman Mini Indonesia Indah;5
248;Taman Bunga Nusantara;5
248;Taman Bungkul;5
248;Lembang Park & Zoo;5
248;Kawah Putih;5
248;Glamping Lakeside Rancabali;5
248;Grafika Cikole;5
248;Candi Prambanan;5
248;Pantai Teluk Asmara;5
248;Pulau Padar;5
248;Simpang Lima Gumul;1
248;Taman Nasional Bantimurung;5
248;Taman Safari Pasuruan;5
248;Jawa Timur Park 2;5
248;Bukit Jamur;4
248;Candi Sewu;4
248;Curug Cipanas;5
248;Dago Dreampark;5
248;Dunia Fantasi;5
248;Glamping Lakeside Rancabali;5
248;Kawah Rengganis;2
248;Pantai Jungwok;5
248;Pantai Kesirat;5
248;Pantai Krakal;5
248;NuArt Sculpture Park;4
248;Pantai Baruna;3
248;Pantai Samas;5
248;Pantai Marina;5
248;Pantai Marina;5
248;Pantai Nglambor;5
248;Pantai Pangandaran;5
248;Pantai Pok Tunggal;5
248;Pantai Pulang Sawal;5
248;Taman Film;5
248;Pantai Siung;5
248;Pantai Sundak;5
248;Skyrink - Mall Taman Anggrek;4
248;Taman Balai Kota Bandung;5
248;Taman Bungkul;5
248;Gunung Tangkuban Perahu;5
248;Tebing Keraton;5
248;Taman Mini Indonesia Indah;4
248;Taman Sari;5
248;Taman Situ Lembang;5
248;Water Blaster Bukit Candi Golf;5
248;Tempo Gelato Prawirotaman;3
248;Ubud;5
248;Air Terjun Kali Pancur;5
248;Air Terjun Semirang;5
248;Bukit Gantole Cililin;5
248;Bukit Wisata Pulepayung;5
248;Candi Gedong Songo;4
248;Candi Ratu Boko;5
248;Komodo National Park;5
248;Curug Cilengkrang;4
248;Indonesia Kaya Park;4
248;Jawa Timur Park 2;4
248;Pantai Greweng;5
248;Pantai Jogan;4
248;Pantai Maron;5
248;Pantai Ngrawe;5
248;Lombok;4
248;Museum Gunung Merapi;5
248;Taman Budaya Yogyakarta;5
248;Pantai Nguluran;1
248;Pantai Sepanjang;5
248;Pantai Sadranan;5
248;Pantai Wediombo;5
248;Pink Beach;5
248;Watu Gunung Ungaran;5
248;Taman Flora Bratang Surabaya;5
248;Taman Hutan Tebet;4
248;Taman Pintar Yogyakarta;4
248;The World Landmarks - Merapi Park Yogyakarta;5
248;Air Terjun Curug Luhur;5
249;Air Terjun Madakaripura;5
249;Bunaken Marine Park;5
249;Curug Cikaso;5
249;Curug Cipendok;5
249;Curug Cipamingkis;5
249;Danau Toba;5
249;Grafika Cikole;5
249;Green Canyon Pangandaran;4
249;Kawah Ijen;5
249;Labuan Bajo;5
249;Pantai Balekambang;5
249;Pantai Air Manis;5
249;Pantai Gesing;5
249;Pantai Kasap;5
249;Pantai Kelingking;3
249;Pantai Sarumanis;4
249;Pantai Sawarna;5
249;Pantai Srakung;5
249;Pantai Tampora;5
249;Pantai Tanjung Lesung;4
249;Sunrise Point Cukul;5
249;Taman Langit;4
249;Taman Nasional Kepulauan Seribu;5
249;Pantai Santolo;2
249;Farm House Susu Lembang;5
249;Lembang Park & Zoo;5
249;Pantai Teluk Asmara;5
249;Pulau Padar;5
249;Simpang Lima Gumul;5
249;Taman Nasional Bantimurung;4
249;Taman Safari Pasuruan;5
249;Nusa Penida;5
249;Bukit Jamur;5
249;Candi Sewu;5
249;Curug Cipanas;5
249;Dago Dreampark;1
249;Dunia Fantasi;5
249;Glamping Lakeside Rancabali;4
249;Kawah Rengganis;5
249;Pantai Jungwok;5
249;Pantai Kesirat;5
249;Pantai Krakal;5
249;NuArt Sculpture Park;3
249;Pantai Depok;4
249;Pantai Kuta;4
249;Pantai Marina;5
249;Pantai Pandawa;4
249;Pantai Nglambor;5
249;Pantai Parangtritis;5
249;Pantai Pok Tunggal;5
249;Pantai Pulang Sawal;5
249;Taman Film;5
249;Pantai Siung;5
249;Pantai Sundak;5
249;Skyrink - Mall Taman Anggrek;5
249;Taman Balai Kota Bandung;5
249;Taman Bungkul;5
249;Taman Suropati;5
249;Tebing Keraton;4
249;Taman Mini Indonesia Indah;5
249;Taman Sari;5
249;Taman Situ Lembang;5
249;The Lodge Maribaya;5
249;Tempo Gelato Prawirotaman;5
249;Ubud;3
249;Air Terjun Kali Pancur;5
249;Air Terjun Sri Gethuk;4
249;Bukit Moko;5
249;Bukit Wisata Pulepayung;4
249;Candi Gedong Songo;5
249;Kampung Wisata Taman Sari;4
249;Komodo National Park;5
249;Curug Cilengkrang;5
249;Indonesia Kaya Park;5
249;Jawa Timur Park 2;4
249;Pantai Greweng;4
249;Pantai Kukup;5
249;Pantai Maron;4
249;Pantai Ngrawe;5
249;Lombok;5
249;Pantai Congot;5
249;Taman Budaya Yogyakarta;5
249;Pantai Nguluran;4
249;Pantai Sadranan;4
249;Pantai Watu Kodok;5
249;Pantai Wediombo;5
249;Pink Beach;5
249;Taman Bunga Nusantara;5
249;Taman Flora Bratang Surabaya;5
249;Taman Hutan Tebet;5
249;Tebing Breksi;5
249;The World Landmarks - Merapi Park Yogyakarta;4
249;Taman Menteng;4
250;Air Terjun Madakaripura;3
250;Bunaken Marine Park;1
250;Curug Cikaso;5
250;Curug Cipendok;5
250;Curug Cipamingkis;5
250;Danau Toba;5
250;Grafika Cikole;5
250;Green Canyon Pangandaran;5
250;Kawah Ijen;4
250;Labuan Bajo;4
250;Pantai Balekambang;3
250;Pantai Air Manis;3
250;Pantai Gesing;5
250;Pantai Kasap;5
250;Pantai Kelingking;5
250;Pantai Sarumanis;5
250;Pantai Sawarna;4
250;Pantai Srakung;4
250;Pantai Tampora;4
250;Pantai Tanjung Lesung;5
250;Sunrise Point Cukul;1
250;Taman Langit;5
250;Taman Nasional Kepulauan Seribu;5
250;Pantai Santolo;2
250;Taman Hutan Raya Ir. H. Djuanda;5
250;Candi Borobudur;5
250;Pantai Teluk Asmara;4
250;Pulau Padar;1
250;Simpang Lima Gumul;5
250;Taman Nasional Bantimurung;5
250;Taman Safari Pasuruan;5
250;Nusa Penida;5
250;Bukit Jamur;5
250;Candi Sewu;5
250;Curug Cipanas;1
250;Dago Dreampark;5
250;Dunia Fantasi;5
250;Glamping Lakeside Rancabali;4
250;Kawah Rengganis;5
250;Pantai Jungwok;5
250;Pantai Kesirat;5
250;Pantai Krakal;5
250;NuArt Sculpture Park;4
250;Pantai Depok;4
250;Pantai Kuta;5
250;Pantai Marina;5
250;Pantai Pandawa;3
250;Pantai Nglambor;4
250;Pantai Parangtritis;1
250;Pantai Pok Tunggal;5
250;Pantai Pulang Sawal;5
250;Taman Film;5
250;Pantai Siung;5
250;Pantai Sundak;1
250;Skyrink - Mall Taman Anggrek;4
250;Taman Balai Kota Bandung;5
250;Taman Bungkul;5
250;Taman Suropati;5
250;Tebing Keraton;5
250;Taman Mini Indonesia Indah;5
250;Taman Sari;5
250;Taman Situ Lembang;5
250;The Lodge Maribaya;1
250;Tempo Gelato Prawirotaman;5
250;Candi Ijo;4
250;Air Terjun Kali Pancur;5
250;Air Terjun Sri Gethuk;4
250;Bukit Moko;4
250;Bukit Wisata Pulepayung;5
250;Candi Gedong Songo;5
250;Kampung Wisata Taman Sari;5
250;Komodo National Park;3
250;Curug Cilengkrang;5
250;Indonesia Kaya Park;5
250;Jawa Timur Park 2;3
250;Pantai Greweng;5
250;Pantai Kukup;5
250;Pantai Maron;2
250;Pantai Ngrawe;5
250;Lombok;5
250;Pantai Congot;5
250;Taman Budaya Yogyakarta;5
250;Pantai Nguluran;3
250;Pantai Sadranan;5
250;Pantai Watu Kodok;5
250;Pantai Wediombo;5
250;Pink Beach;5
