ID;Nama;Tempat;Rating_Code;Waktu;Ratings
117;Johanes J;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
117;Johanes J;Curug Pangeran;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
117;Johanes J;Curug Seribu;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
117;Johanes J;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
117;Johanes J;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
117;Johanes J;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
117;Johanes J;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
117;Johanes J;Dago Dreampark;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
117;Johanes J;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
117;Johanes J;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
117;Johanes J;Mendut Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
118;Pangudi K;Parangtritis Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
118;Pangudi K;Kartini Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
118;Pangudi K;Bandengan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
118;Pangudi K;Indrayanti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
118;Pangudi K;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
119;Gema Antika;Parangtritis Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
119;Gema Antika;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
119;Gema Antika;Mawun Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
119;Gema Antika;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
119;Gema Antika;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
119;Gema Antika;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
120;Sasda S;Parangtritis Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Gesing Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Teluk Biru Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Jungwok Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Gunung Prau;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
120;Sasda S;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
121;Christian A;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a month ago;5
121;Christian A;Klayar Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
121;Christian A;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
121;Christian A;Pandawa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
121;Christian A;Wediombo Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
122;Andika J;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
122;Andika J;Sayang Heulang Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
122;Andika J;Santolo Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
122;Andika J;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
122;Andika J;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
123;Arham Mauriyat;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
123;Arham Mauriyat;Seger Kuta Lombok Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
123;Arham Mauriyat;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
123;Arham Mauriyat;Tanjung Aan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
123;Arham Mauriyat;Seminyak Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
123;Arham Mauriyat;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
123;Arham Mauriyat;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
124;Arman Pramono;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
124;Arman Pramono;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
124;Arman Pramono;Bali safari & marine park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 months ago;5
124;Arman Pramono;Kuta Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 months ago;5
125;Yesaya Danu;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;11 months ago;5
125;Yesaya Danu;Senggigi Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
125;Yesaya Danu;Gunung Selamat;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
125;Yesaya Danu;Cimory Mountain View;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 months ago;1
125;Yesaya Danu;Taman Wisata Alam Mangrove, Angke Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
125;Yesaya Danu;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
125;Yesaya Danu;Dunia Fantasi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
126;Yohan;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
126;Yohan;Curug Tilu Waterfalls;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
126;Yohan;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
126;Yohan;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
126;Yohan;White Crater;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
127;Eddy S;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 months ago;5
127;Eddy S;Stone Mountain;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
127;Eddy S;Santolo Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
127;Eddy S;White Crater;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
127;Eddy S;Pangandaran Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
128;Andre H;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
128;Andre H;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
128;Andre H;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
128;Andre H;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
128;Andre H;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
129;Egi Septiadi;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
129;Egi Septiadi;Walakiri Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
129;Egi Septiadi;Batu Bolong Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
129;Egi Septiadi;Berawa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
129;Egi Septiadi;Atuh Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
129;Egi Septiadi;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
129;Egi Septiadi;Baluran National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
130;Bram Alamsyah;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 months ago;5
130;Bram Alamsyah;Arjuna Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
130;Bram Alamsyah;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
130;Bram Alamsyah;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
130;Bram Alamsyah;Ubud;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;6 months ago;5
131;Kevin K;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
131;Kevin K;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
131;Kevin K;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
131;Kevin K;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
131;Kevin K;Dago Dreampark;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
132;Tri Adinugroho;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
132;Tri Adinugroho;Tiga Warna Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
132;Tri Adinugroho;Ngandong Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
132;Tri Adinugroho;Srakung Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
132;Tri Adinugroho;Srau Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
132;Tri Adinugroho;Pangandaran Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
132;Tri Adinugroho;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
132;Tri Adinugroho;Nangka Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
132;Tri Adinugroho;Bidadari Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
132;Tri Adinugroho;Taman Bunga Nusantara;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
132;Tri Adinugroho;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
132;Tri Adinugroho;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
133;Sofi R;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Tanjung Aan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Seger Kuta Lombok Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;7 months ago;5
133;Sofi R;Rubiah Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 months ago;5
133;Sofi R;Pink Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
133;Sofi R;Lampuuk Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;8 months ago;5
133;Sofi R;Cikaso Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Taman Wisata Alam Mangrove, Angke Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
133;Sofi R;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
133;Sofi R;Taman Bunga Nusantara;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
133;Sofi R;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Dunia Fantasi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
133;Sofi R;Arjuna Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;a year ago;1
134;Fabulous M;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
134;Fabulous M;White Crater;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
134;Fabulous M;Dago Dreampark;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
134;Fabulous M;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
134;Fabulous M;Situ Gunung Suspension Bridge;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
135;Andi M;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;a year ago;1
135;Andi M;Cemara Sewu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
135;Andi M;Suwuk Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
135;Andi M;Batu Hiu Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
135;Andi M;Ranca Buaya Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
135;Andi M;Wediombo Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
135;Andi M;Srau Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
135;Andi M;Batukaras Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
135;Andi M;Gunung Sepikul;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
135;Andi M;Stone Mountain;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
135;Andi M;Jawa Timur Park 2;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
136;Edwin M;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
136;Edwin M;Parangtritis Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
136;Edwin M;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
136;Edwin M;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
136;Edwin M;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Karang Bolong Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
137;Om Yay;Glagah Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Situ Gunung;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Nangka Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
137;Om Yay;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
137;Om Yay;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
137;Om Yay;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
137;Om Yay;Taman Bunga Nusantara;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Tempo Gelato Tamansiswa;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
137;Om Yay;Taman Wisata Alam Mangrove, Angke Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
137;Om Yay;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
138;Sulik S;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
138;Sulik S;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
138;Sulik S;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
138;Sulik S;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
138;Sulik S;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
139;A Erwan;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
139;A Erwan;Balekambang Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 weeks ago;5
139;A Erwan;Cimory Mountain View;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
139;A Erwan;Bromo Tengger Semeru National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;2 years ago;1
139;A Erwan;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
139;A Erwan;Taman Bunga Nusantara;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
139;A Erwan;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
139;A Erwan;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
139;A Erwan;Pawon Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
140;Trio D;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 weeks ago;5
140;Trio D;Pantjoran Pantai Indah Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
140;Trio D;Pantjoran Pantai Indah Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
140;Trio D;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
140;Trio D;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;6 months ago;5
140;Trio D;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
140;Trio D;Lembang Park & Zoo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 weeks ago;5
141;Elfika H;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
141;Elfika H;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
141;Elfika H;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
141;Elfika H;Pandawa Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
141;Elfika H;Anyer Sirih Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
142;Bintang Fajar;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;a year ago;5
142;Bintang Fajar;Curug Ngumpet Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
142;Bintang Fajar;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
142;Bintang Fajar;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
142;Bintang Fajar;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
143;Sri Lestari;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
143;Sri Lestari;Jumog Waterfall;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;10 hours ago;5
143;Sri Lestari;Tempo Gelato Prawirotaman;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
143;Sri Lestari;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 months ago;5
143;Sri Lestari;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 months ago;5
144;Yulia R;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
144;Yulia R;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
144;Yulia R;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
144;Yulia R;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
144;Yulia R;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
144;Yulia R;Taman Wisata Alam Mangrove, Angke Kapuk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
144;Yulia R;Dunia Fantasi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
144;Yulia R;White Crater;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
145;F Juliansyah;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
145;F Juliansyah;Indrayanti Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
145;F Juliansyah;Pangandaran Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
145;F Juliansyah;Taman Mini Indonesia Indah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
145;F Juliansyah;Sari Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
145;F Juliansyah;Ancol Dreamland;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
145;F Juliansyah;Taman Hutan Raya Ir. H. Djuanda;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;5 years ago;5
145;F Juliansyah;Dago Dreampark;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
145;F Juliansyah;The Lodge Maribaya Bike Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 years ago;1
145;F Juliansyah;Bunaken National Marine Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
145;F Juliansyah;Malioboro Yogyakarta;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 years ago;1
145;F Juliansyah;Prambanan Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
145;F Juliansyah;Borobudur Temple;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
145;F Juliansyah;White Crater;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;5 years ago;1
146;Nicholas K;Glamping Lakeside Rancabali;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 years ago;5
146;Nicholas K;Kejawanan Beach;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
146;Nicholas K;Taman Nasional Kepulauan Seribu Pulau Pramuka;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
146;Nicholas K;Taman Safari Indonesia Bogor;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 years ago;5
146;Nicholas K;Komodo National Park;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;2 years ago;5
